row_name,doc_id,new_cluster
8720,112825,10
8721,112829,10
8722,112835,10
8723,112839,10
8724,112841,10
8725,112851,7
8726,112875,7
8727,112888,10
8728,112897,7
8729,112898,7
8730,112906,7
8731,112908,7
8732,112914,10
8733,112925,7
8734,112955,10
8735,112962,10
8736,112974,7
8737,112984,10
8738,112986,10
8739,112992,10
8740,113000,10
8741,113004,10
8742,113007,7
8743,113016,7
8744,113017,7
8745,113033,10
8746,113043,7
8747,113053,10
8748,113063,10
8749,113071,10
8750,113081,7
8751,113099,10
8752,113109,10
8753,113114,7
8754,113151,10
8755,113173,10
8756,113180,10
8757,113240,7
8758,113244,7
8759,113267,7
8760,113268,5
8761,113318,7
8762,113335,10
8763,113359,10
8764,113386,10
8765,113396,10
8766,113410,10
8767,113480,7
8768,113492,10
8769,113500,10
8770,113510,7
8771,113527,7
8772,113563,10
8773,113571,7
8774,113579,10
8775,113586,10
8776,113596,10
8777,113677,10
8778,113717,10
8779,113727,10
8780,113731,10
8781,113747,7
8782,113774,7
8783,113807,7
8784,113821,10
8785,113825,10
8786,113831,10
8787,113835,10
8788,113859,10
8789,113867,10
8790,113892,10
8791,113904,10
8792,113938,10
8793,113944,10
8794,113960,7
8795,113964,7
8796,113981,7
8797,113989,10
8798,113990,10
8799,114007,6
8800,114012,7
8801,114019,10
8802,114024,10
8803,114035,7
8804,114043,7
8805,114056,10
8806,114066,10
8807,114070,10
8808,114079,7
8809,114083,10
8810,114127,10
8811,114136,10
8812,114146,7
8813,114151,10
8814,114155,10
8815,114166,10
8816,114175,10
8817,114195,10
8818,114207,10
8819,114261,10
8820,114275,10
8821,114294,7
8822,114309,7
8823,114316,10
8824,114325,7
8825,114331,10
8826,114339,10
8827,114341,10
8828,114346,7
8829,114349,10
8830,114369,7
8831,114372,7
8832,114396,10
8833,114435,7
8834,114448,10
8835,114463,10
8836,114470,7
8837,114480,7
8838,114482,7
8839,114495,10
8840,114502,10
8841,114509,7
8842,114532,7
8843,114547,7
8844,114563,10
8845,114598,10
8846,114601,10
8847,114612,7
8848,114622,10
8849,114635,10
8850,114649,7
8851,114651,10
8852,114661,10
8853,114689,10
8854,114698,10
8855,114701,10
8856,114708,7
8857,114715,7
8858,114731,7
8859,114740,10
8860,114765,10
8861,114775,7
8862,114784,10
8863,114794,6
8864,114807,10
8865,114837,10
8866,114841,7
8867,114856,10
8868,114885,7
8869,114894,10
8870,114902,10
8871,114904,10
8872,114910,10
8873,114916,10
8874,114936,10
8875,114938,10
8876,114952,10
8877,114970,10
8878,114981,10
8879,114985,10
8880,114988,10
8881,114998,7
8882,115007,7
8883,115019,10
8884,115048,6
8885,115050,10
8886,115056,7
8887,115060,10
8888,115066,10
8889,115090,10
8890,115101,10
8891,115112,6
8892,115114,10
8893,115118,7
8894,115154,10
8895,115162,10
8896,115198,10
8897,115207,10
8898,115210,10
8899,115240,7
8900,115259,10
8901,115269,7
8902,115272,7
8903,115285,10
8904,115296,10
8905,115304,7
8906,115307,10
8907,115341,10
8908,115349,7
8909,115378,10
8910,115392,10
8911,115406,7
8912,115417,10
8913,115437,10
8914,115455,10
8915,115463,10
8916,115485,7
8917,115494,10
8918,115504,7
8919,115519,7
8920,115570,10
8921,115580,7
8922,115585,10
8923,115593,7
8924,115609,10
8925,115610,6
8926,115616,10
8927,115624,10
8928,115626,7
8929,115637,7
8930,115660,10
8931,115673,10
8932,115679,10
8933,115702,10
8934,115718,10
8935,115743,7
8936,115757,10
8937,115778,6
8938,115782,10
8939,115784,10
8940,115804,7
8941,115814,6
8942,115829,7
8943,115830,10
8944,115843,10
8945,115853,10
8946,115869,7
8947,115871,10
8948,115877,10
8949,115886,10
8950,115905,10
8951,115919,10
8952,115925,10
8953,115944,10
8954,115946,10
8955,115950,10
8956,115956,10
8957,115983,10
8958,115991,10
8959,116003,6
8960,116007,10
8961,116037,7
8962,116065,10
8963,116069,7
8964,116072,10
8965,116079,10
8966,116089,10
8967,116108,10
8968,116114,7
8969,116124,10
8970,116133,7
8971,116143,6
8972,116173,7
8973,116185,7
8974,116208,10
8975,116217,7
8976,116252,10
8977,116261,7
8978,116301,10
8979,116313,10
8980,116320,7
8981,116371,10
8982,116374,7
8983,116423,7
8984,116428,10
8985,116460,10
8986,116468,10
8987,116473,10
8988,116485,7
8989,116497,10
8990,116503,10
8991,116511,7
8992,116572,7
8993,116583,10
8994,116600,10
8995,116611,7
8996,116624,10
8997,116628,10
8998,116641,10
8999,116648,10
9000,116656,6
9001,116666,10
9002,116676,10
9003,116687,7
9004,116696,7
9005,116711,10
9006,116733,6
9007,116746,10
9008,116756,7
9009,116767,7
9010,116776,7
9011,116781,10
9012,116791,10
9013,116801,10
9014,116814,10
9015,116824,10
9016,116830,10
9017,116840,10
9018,116860,10
9019,116872,7
9020,116880,7
9021,116915,10
9022,116925,10
9023,116936,10
9024,116944,10
9025,116976,6
9026,116986,10
9027,116999,7
9028,117001,7
9029,117005,10
9030,117022,10
9031,117031,7
9032,117040,7
9033,117053,10
9034,117058,7
9035,117069,7
9036,117078,7
9037,117083,7
9038,117090,7
9039,117093,10
9040,117104,10
9041,117105,10
9042,117117,7
9043,117130,10
9044,117154,6
9045,117164,10
9046,117167,5
9047,117177,7
9048,117186,7
9049,117207,10
9050,117218,7
9051,117224,10
9052,117252,10
9053,117259,10
9054,117263,10
9055,117277,7
9056,117286,7
9057,117298,6
9058,117307,10
9059,117321,10
9060,117338,7
9061,117340,10
9062,117375,10
9063,117387,10
9064,117399,10
9065,117421,7
9066,117440,7
9067,117448,7
9068,117469,10
9069,117470,7
9070,117497,10
9071,117541,7
9072,117551,7
9073,117565,10
9074,117575,10
9075,117578,10
9076,117624,7
9077,117640,10
9078,117650,7
9079,117659,10
9080,117661,10
9081,117680,10
9082,117686,10
9083,117697,10
9084,117728,10
9085,117738,10
9086,117763,7
9087,117773,10
9088,117787,7
9089,117812,7
9090,117825,7
9091,117826,10
9092,117837,10
9093,117845,10
9094,117870,7
9095,117874,7
9096,117904,7
9097,117933,6
9098,117961,10
9099,117970,10
9100,117978,10
9101,117989,5
9102,118007,7
9103,118019,5
9104,118025,7
9105,118037,10
9106,118049,10
9107,118058,10
9108,118059,10
9109,118067,7
9110,118074,10
9111,118130,10
9112,118137,7
9113,118138,7
9114,118147,10
9115,118156,10
9116,118159,10
9117,118182,10
9118,118208,10
9119,118214,10
9120,118232,10
9121,118235,7
9122,118240,10
9123,118255,7
9124,118278,10
9125,118288,10
9126,118289,10
9127,118294,10
9128,118318,7
9129,118325,6
9130,118337,10
9131,118347,10
9132,118372,10
9133,118377,10
9134,118394,10
9135,118406,10
9136,118426,10
9137,118451,7
9138,118476,10
9139,118483,10
9140,118486,7
9141,118502,10
9142,118534,10
9143,118549,7
9144,118582,7
9145,118592,10
9146,118611,7
9147,118626,7
9148,118631,10
9149,118641,10
9150,118644,10
9151,118650,10
9152,118664,6
9153,118665,7
9154,118670,10
9155,118699,10
9156,118703,10
9157,118719,10
9158,118729,10
9159,118769,10
9160,118776,7
9161,118807,10
9162,118808,10
9163,118818,10
9164,118825,10
9165,118834,10
9166,118839,7
9167,118846,6
9168,118847,7
9169,118854,10
9170,118857,7
9171,118863,10
9172,118878,10
9173,118906,10
9174,118917,7
9175,118933,10
9176,118940,7
9177,118947,7
9178,118956,10
9179,118968,10
9180,118970,10
9181,118974,7
9182,119004,7
9183,119013,10
9184,119014,5
9185,119030,10
9186,119043,5
9187,119059,10
9188,119068,10
9189,119206,10
9190,119226,7
9191,119232,10
9192,119247,10
9193,119270,10
9194,119290,7
9195,119304,10
9196,119307,7
9197,119317,10
9198,119322,10
9199,119348,10
9200,119365,7
9201,119391,10
9202,119408,7
9203,119428,7
9204,119446,10
9205,119449,7
9206,119469,10
9207,119480,10
9208,119506,7
9209,119520,7
9210,119523,10
9211,119537,7
9212,119545,10
9213,119549,10
9214,119552,10
9215,119561,10
9216,119576,6
9217,119580,10
9218,119590,7
9219,119602,7
9220,119607,7
9221,119614,7
9222,119651,10
9223,119656,10
9224,119666,7
9225,119686,7
9226,119690,7
9227,119703,7
9228,119712,7
9229,119717,10
9230,119723,10
9231,119732,10
9232,119737,7
9233,119747,10
9234,119756,10
9235,119798,10
9236,119820,7
9237,119823,10
9238,119831,10
9239,119832,7
9240,119852,7
9241,119888,10
9242,119898,10
9243,119900,6
9244,119913,10
9245,119926,7
9246,119929,10
9247,119939,10
9248,119940,10
9249,119957,10
9250,119960,10
9251,119965,10
9252,119988,6
9253,119993,10
9254,119996,10
9255,119997,7
9256,120000,7
9257,120022,10
9258,120027,10
9259,120051,7
9260,120053,10
9261,120057,10
9262,120079,10
9263,120088,7
9264,120094,10
9265,120117,7
9266,120161,7
9267,120164,10
9268,120175,7
9269,120182,10
9270,120189,5
9271,120212,10
9272,120221,10
9273,120238,10
9274,120247,10
9275,120262,10
9276,120269,10
9277,120275,10
9278,120289,10
9279,120295,10
9280,120315,10
9281,120320,10
9282,120322,7
9283,120330,5
9284,120332,10
9285,120356,7
9286,120378,10
9287,120396,7
9288,120404,7
9289,120414,10
9290,120428,10
9291,120431,10
9292,120450,7
9293,120469,10
9294,120483,7
9295,120490,10
9296,120500,10
9297,120515,10
9298,120527,10
9299,120539,7
9300,120549,10
9301,120555,7
9302,120582,7
9303,120585,7
9304,120591,10
9305,120610,10
9306,120630,6
9307,120632,6
9308,120643,7
9309,120652,6
9310,120663,7
9311,120666,10
9312,120676,10
9313,120682,10
9314,120698,7
9315,120729,7
9316,120738,6
9317,120751,10
9318,120760,10
9319,120779,10
9320,120806,7
9321,120854,7
9322,120857,7
9323,120947,6
9324,120950,7
9325,120972,10
9326,120981,7
9327,120983,10
9328,120984,6
9329,120994,7
9330,121007,10
9331,121008,10
9332,121015,10
9333,121053,7
9334,121068,5
9335,121093,6
9336,121096,7
9337,121105,10
9338,121111,10
9339,121130,10
9340,121133,7
9341,121140,10
9342,121145,10
9343,121150,10
9344,121157,10
9345,121162,10
9346,121173,7
9347,121180,10
9348,121183,7
9349,121194,7
9350,121201,7
9351,121229,10
9352,121233,10
9353,121234,10
9354,121254,10
9355,121306,7
9356,121326,7
9357,121334,7
9358,121347,7
9359,121351,10
9360,121354,7
9361,121374,7
9362,121382,7
9363,121408,5
9364,121409,10
9365,121418,7
9366,121428,7
9367,121431,10
9368,121441,10
9369,121442,10
9370,121458,10
9371,121471,6
9372,121491,7
9373,121548,10
9374,121568,10
9375,121609,7
9376,121610,10
9377,121619,10
9378,121635,10
9379,121638,7
9380,121663,3
9381,121668,10
9382,121671,10
9383,121678,10
9384,121683,10
9385,121693,7
9386,121698,10
9387,121703,6
9388,121709,7
9389,121720,7
9390,121723,7
9391,121759,7
9392,121774,7
9393,121780,10
9394,121794,10
9395,121804,10
9396,121834,7
9397,121837,10
9398,121862,10
9399,121871,10
9400,121880,10
9401,121902,10
9402,121905,10
9403,121907,10
9404,121912,10
9405,121918,10
9406,121924,10
9407,121927,7
9408,121932,10
9409,121948,7
9410,121953,10
9411,121956,7
9412,121959,10
9413,121967,10
9414,121968,10
9415,121973,10
9416,121975,7
9417,121976,7
9418,121984,10
9419,121987,10
9420,121989,10
9421,122004,7
9422,122005,10
9423,122016,6
9424,122022,10
9425,122029,10
9426,122046,7
9427,122057,7
9428,122075,10
9429,122084,10
9430,122120,10
9431,122130,10
9432,122134,7
9433,122161,7
9434,122175,10
9435,122197,10
9436,122204,10
9437,122217,7
9438,122224,7
9439,122238,7
9440,122258,7
9441,122282,7
9442,122311,10
9443,122325,10
9444,122328,10
9445,122338,10
9446,122348,7
9447,122352,10
9448,122359,10
9449,122396,10
9450,122400,10
9451,122408,10
9452,122422,10
9453,122427,10
9454,122432,10
9455,122435,10
9456,122447,7
9457,122459,7
9458,122462,10
9459,122465,10
9460,122467,7
9461,122490,7
9462,122496,7
9463,122509,7
9464,122521,7
9465,122529,7
9466,122539,7
9467,122562,10
9468,122567,10
9469,122582,10
9470,122587,5
9471,122595,10
9472,122598,7
9473,122608,10
9474,122623,7
9475,122635,10
9476,122663,10
9477,122667,10
9478,122668,7
9479,122674,6
9480,122689,7
9481,122776,10
9482,122781,10
9483,122792,10
9484,122806,10
9485,122820,10
9486,122828,10
9487,122832,7
9488,122847,10
9489,122860,10
9490,122861,7
9491,122880,10
9492,122890,10
9493,122926,10
9494,122949,7
9495,122968,7
9496,122993,10
9497,122994,10
9498,123013,7
9499,123016,7
9500,123023,7
9501,123040,7
9502,123043,10
9503,123061,7
9504,123073,7
9505,123078,10
9506,123083,7
9507,123086,7
9508,123110,7
9509,123127,10
9510,123136,7
9511,123158,6
9512,123160,7
9513,123207,10
9514,123212,7
9515,123231,10
9516,123265,10
9517,123273,10
9518,123280,10
9519,123283,7
9520,123302,7
9521,123311,10
9522,123324,7
9523,123337,7
9524,123338,10
9525,123348,10
9526,123353,10
9527,123367,10
9528,123385,10
9529,123388,10
9530,123391,7
9531,123415,10
9532,123416,10
9533,123426,10
9534,123432,7
9535,123458,7
9536,123469,7
9537,123470,10
9538,123473,10
9539,123484,10
9540,123487,6
9541,123496,10
9542,123502,10
9543,123510,6
9544,123514,10
9545,123520,10
9546,123529,10
9547,123530,7
9548,123537,7
9549,123546,10
9550,123547,10
9551,123551,10
9552,123556,6
9553,123562,10
9554,123570,7
9555,123610,10
9556,123622,7
9557,123629,6
9558,123634,10
9559,123639,7
9560,123654,10
9561,123657,10
9562,123683,7
9563,123686,10
9564,123726,10
9565,123736,10
9566,123741,10
9567,123744,10
9568,123754,10
9569,123776,10
9570,123779,10
9571,123841,7
9572,123856,10
9573,123864,7
9574,123870,7
9575,123882,6
9576,123892,6
9577,123920,10
9578,123924,5
9579,123932,7
9580,123954,10
9581,123964,10
9582,123986,10
9583,124003,7
9584,124014,10
9585,124019,6
9586,124021,10
9587,124031,10
9588,124042,5
9589,124054,10
9590,124063,7
9591,124074,10
9592,124096,10
9593,124106,6
9594,124126,6
9595,124147,10
9596,124154,6
9597,124210,7
9598,124246,10
9599,124266,10
9600,124272,7
9601,124284,10
9602,124296,10
9603,124312,6
9604,124317,10
9605,124330,6
9606,124348,7
9607,124351,10
9608,124368,10
9609,124375,7
9610,124384,10
9611,124392,10
9612,124404,4
9613,124416,7
9614,124419,10
9615,124442,10
9616,124447,10
9617,124457,7
9618,124464,10
9619,124472,10
9620,124480,10
9621,124495,10
9622,124497,6
9623,124526,7
9624,124534,7
9625,124542,6
9626,124561,10
9627,124565,7
9628,124574,7
9629,124589,10
9630,124597,6
9631,124610,10
9632,124634,7
9633,124638,7
9634,124675,7
9635,124684,10
9636,124697,10
9637,124701,10
9638,124717,10
9639,124735,7
9640,124737,10
9641,124747,10
9642,124769,10
9643,124771,10
9644,124789,10
9645,124791,10
9646,124811,10
9647,124822,7
9648,124832,10
9649,124841,10
9650,124852,10
9651,124863,7
9652,124865,7
9653,124896,7
9654,124906,6
9655,124913,7
9656,124924,10
9657,124931,10
9658,124948,7
9659,124957,10
9660,124959,7
9661,124960,10
9662,124962,10
9663,124973,6
9664,124979,10
9665,124991,7
9666,124995,10
9667,125012,6
9668,125013,10
9669,125022,7
9670,125033,10
9671,125039,7
9672,125043,10
9673,125044,10
9674,125049,5
9675,125073,7
9676,125130,10
9677,125135,10
9678,125136,10
9679,125150,7
9680,125153,10
9681,125160,10
9682,125167,5
9683,125192,10
9684,125195,6
9685,125198,10
9686,125216,10
9687,125226,10
9688,125250,10
9689,125291,7
9690,125294,10
9691,125307,7
9692,125312,7
9693,125326,7
9694,125331,10
9695,125345,10
9696,125346,10
9697,125352,7
9698,125357,7
9699,125398,10
9700,125403,7
9701,125423,10
9702,125425,7
9703,125474,10
9704,125479,7
9705,125486,10
9706,125529,10
9707,125559,7
9708,125563,7
9709,125564,7
9710,125571,7
9711,125574,10
9712,125577,10
9713,125585,10
9714,125607,10
9715,125647,7
9716,125649,10
9717,125679,10
9718,125716,7
9719,125719,10
9720,125756,6
9721,125778,10
9722,125816,7
9723,125819,7
9724,125829,10
9725,125859,6
9726,125867,10
9727,125918,10
9728,125930,10
9729,125932,10
9730,125935,7
9731,125950,10
9732,125953,10
9733,125961,10
9734,125966,10
9735,125982,10
9736,125993,7
9737,125994,5
9738,126009,7
9739,126012,6
9740,126023,10
9741,126031,7
9742,126034,10
9743,126073,10
9744,126080,10
9745,126090,10
9746,126103,7
9747,126114,7
9748,126130,10
9749,126134,10
9750,126153,7
9751,126161,10
9752,126178,7
9753,126180,7
9754,126192,7
9755,126209,10
9756,126218,7
9757,126220,10
9758,126223,10
9759,126230,7
9760,126239,10
9761,126259,7
9762,126264,7
9763,126278,10
9764,126307,7
9765,126310,10
9766,126326,10
9767,126332,7
9768,126340,7
9769,126348,10
9770,126368,7
9771,126371,7
9772,126382,7
9773,126391,10
9774,126411,10
9775,126416,10
9776,126435,10
9777,126444,10
9778,126458,7
9779,126464,10
9780,126470,7
9781,126492,10
9782,126512,10
9783,126520,10
9784,126528,10
9785,126546,10
9786,126550,7
9787,126575,10
9788,126588,10
9789,126600,10
9790,126604,10
9791,126644,10
9792,126664,10
9793,126670,7
9794,126696,10
9795,126719,7
9796,126725,10
9797,126735,10
9798,126764,10
9799,126797,7
9800,126827,7
9801,126833,10
9802,126841,7
9803,126859,10
9804,126872,7
9805,126897,10
9806,126901,10
9807,126913,10
9808,126923,10
9809,126933,10
9810,126967,10
9811,126972,10
9812,126996,10
9813,127005,10
9814,127010,10
9815,127035,7
9816,127047,10
9817,127074,10
9818,127084,7
9819,127127,10
9820,127132,10
9821,127137,6
9822,127165,10
9823,127177,6
9824,127219,10
9825,127239,7
9826,127264,7
9827,127267,10
9828,127278,10
9829,127291,7
9830,127304,10
9831,127307,10
9832,127316,10
9833,127328,6
9834,127357,7
9835,127373,6
9836,127389,10
9837,127398,10
9838,127402,10
9839,127414,7
9840,127431,7
9841,127442,10
9842,127451,7
9843,127459,7
9844,127460,10
9845,127464,7
9846,127471,10
9847,127479,10
9848,127487,10
9849,127492,10
9850,127502,10
9851,127516,10
9852,127528,7
9853,127544,7
9854,127556,10
9855,127558,10
9856,127564,10
9857,127578,10
9858,127581,7
9859,127630,10
9860,127636,6
9861,127641,6
9862,127662,6
9863,127678,7
9864,127689,7
9865,127706,4
9866,127714,6
9867,127733,5
9868,127759,6
9869,127760,6
9870,127772,6
9871,127776,7
9872,127785,6
9873,127795,10
9874,127829,7
9875,127838,6
9876,127863,7
9877,127870,6
9878,127883,7
9879,127899,7
9880,127925,6
9881,127928,10
9882,127938,6
9883,127944,10
9884,127945,10
9885,127954,10
9886,127961,7
9887,128003,10
9888,128008,10
9889,128025,6
9890,128035,6
9891,128043,6
9892,128050,10
9893,128055,10
9894,128070,7
9895,128098,7
9896,128115,7
9897,128120,10
9898,128127,6
9899,128141,6
9900,128154,10
9901,128182,6
9902,128190,6
9903,128211,6
9904,128222,10
9905,128237,10
9906,128242,10
9907,128261,7
9908,128300,10
9909,128315,6
9910,128332,10
9911,128350,7
9912,128369,10
9913,128387,10
9914,128394,6
9915,128400,7
9916,128431,10
9917,128501,6
9918,128503,6
9919,128517,10
9920,128529,3
9921,128538,6
9922,128547,6
9923,128576,7
9924,128598,6
9925,128608,10
9926,128630,10
9927,128641,10
9928,128656,7
9929,128663,7
9930,128676,7
9931,128685,7
9932,128690,6
9933,128693,10
9934,128700,6
9935,128713,10
9936,128731,6
9937,128742,10
9938,128753,10
9939,128779,7
9940,128790,6
9941,128794,10
9942,128812,6
9943,128834,10
9944,128854,6
9945,128886,9
9946,128905,6
9947,128912,10
9948,128934,6
9949,128939,3
9950,128965,7
9951,128971,6
9952,128972,7
9953,128983,10
9954,128999,10
9955,129001,4
9956,129013,10
9957,129021,7
9958,129037,5
9959,129040,6
9960,129049,6
9961,129074,6
9962,129079,8
9963,129081,6
9964,129094,6
9965,129105,10
9966,129122,6
9967,129141,7
9968,129151,10
9969,129184,6
9970,129194,10
9971,129200,6
9972,129216,4
9973,129224,7
9974,129241,6
9975,129258,6
9976,129261,6
9977,129282,10
9978,129308,6
9979,129316,10
9980,129337,6
9981,129359,6
9982,129379,7
9983,129384,6
9984,129395,10
9985,129400,6
9986,129418,6
9987,129438,6
9988,129454,6
9989,129455,6
9990,129466,6
9991,129482,10
9992,129502,6
9993,129505,6
9994,129528,10
9995,129530,6
9996,129533,10
9997,129548,10
9998,129552,6
9999,129557,6
10000,129580,6
10001,129587,6
10002,129591,6
10003,129601,6
10004,129606,6
10005,129610,9
10006,129630,6
10007,129640,6
10008,129677,10
10009,129689,10
10010,129710,1
10011,129723,10
10012,129727,6
10013,129747,6
10014,129756,10
10015,129767,4
10016,129787,10
10017,129795,6
10018,129803,6
10019,129811,7
10020,129821,6
10021,129834,6
10022,129839,6
10023,129841,6
10024,129867,6
10025,129879,6
10026,129891,6
10027,129899,6
10028,129920,3
10029,129936,6
10030,129943,6
10031,129953,6
10032,129967,6
10033,129975,6
10034,129983,6
10035,129995,6
10036,130001,6
10037,130009,7
10038,130033,6
10039,130048,3
10040,130050,6
10041,130053,6
10042,130064,6
10043,130082,5
10044,130093,6
10045,130110,10
10046,130118,6
10047,130142,6
10048,130148,6
10049,130162,6
10050,130192,6
10051,130207,6
10052,130217,10
10053,130218,9
10054,130226,6
10055,130236,6
10056,130241,6
10057,130289,6
10058,130295,6
10059,130296,6
10060,130312,6
10061,130322,6
10062,130346,6
10063,130349,5
10064,130390,6
10065,130422,1
10066,130429,6
10067,130430,6
10068,130448,6
10069,130453,6
10070,130485,6
10071,130490,6
10072,130494,6
10073,130499,6
10074,130514,6
10075,130517,6
10076,130553,6
10077,130556,6
10078,130564,6
10079,130584,6
10080,130591,1
10081,130595,1
10082,130628,6
10083,130662,6
10084,130674,6
10085,130680,6
10086,130688,6
10087,130698,7
10088,130703,6
10089,130706,10
10090,130716,6
10091,130726,6
10092,130736,6
10093,130779,6
10094,130814,6
10095,130866,7
10096,130881,10
10097,130885,6
10098,130924,4
10099,130927,9
10100,130931,6
10101,130940,10
10102,130968,6
10103,130989,6
10104,130993,6
10105,131086,7
10106,131094,6
10107,131111,6
10108,131112,6
10109,131121,6
10110,131131,6
10111,131141,6
10112,131150,6
10113,131151,6
10114,131160,6
10115,131165,6
10116,131171,6
10117,131174,6
10118,131185,10
10119,131205,6
10120,131224,3
10121,131230,10
10122,131246,6
10123,131273,6
10124,131292,3
10125,131323,3
10126,131324,6
10127,131339,4
10128,131352,6
10129,131355,9
10130,131363,6
10131,131374,3
10132,131398,6
10133,131419,6
10134,131430,5
10135,131439,6
10136,131446,6
10137,131465,7
10138,131473,6
10139,131476,4
10140,131478,10
10141,131484,10
10142,131485,7
10143,131500,10
10144,131515,6
10145,131524,6
10146,131531,6
10147,131534,9
10148,131544,6
10149,131621,6
10150,131626,6
10151,131633,7
10152,131651,6
10153,131667,6
10154,131671,9
10155,131672,6
10156,131683,6
10157,131686,6
10158,131718,9
10159,131750,6
10160,131790,6
10161,131807,6
10162,131818,6
10163,131852,6
10164,131855,6
10165,131874,6
10166,131884,6
10167,131887,6
10168,131894,6
10169,131917,6
10170,131974,6
10171,131977,6
10172,131981,4
10173,131984,6
10174,132039,6
10175,132054,10
10176,132090,3
10177,132091,8
10178,132100,6
10179,132127,10
10180,132145,4
10181,132155,6
10182,132168,6
10183,132186,6
10184,132218,6
10185,132232,6
10186,132261,6
10187,132288,6
10188,132295,7
10189,132305,6
10190,132319,6
10191,132330,6
10192,132341,3
10193,132346,6
10194,132350,6
10195,132363,6
10196,132379,3
10197,132389,6
10198,132394,4
10199,132423,6
10200,132439,6
10201,132455,3
10202,132492,6
10203,132501,6
10204,132502,10
10205,132510,6
10206,132513,6
10207,132551,6
10208,132568,6
10209,132570,6
10210,132577,6
10211,132592,6
10212,132612,6
10213,132623,6
10214,132626,6
10215,132630,6
10216,132640,6
10217,132645,6
10218,132658,6
10219,132662,6
10220,132663,6
10221,132670,6
10222,132683,7
10223,132686,10
10224,132695,6
10225,132696,10
10226,132731,6
10227,132735,6
10228,132742,6
10229,132803,6
10230,132812,6
10231,132826,7
10232,132860,7
10233,132869,10
10234,132872,7
10235,132894,6
10236,132908,6
10237,132911,6
10238,132926,6
10239,132934,5
10240,132966,6
10241,132973,4
10242,132977,6
10243,132981,9
10244,133002,6
10245,133054,6
10246,133061,9
10247,133063,6
10248,133064,6
10249,133098,6
10250,133122,6
10251,133151,6
10252,133154,6
10253,133171,6
10254,133174,6
10255,133181,6
10256,133182,6
10257,133198,10
10258,133201,10
10259,133212,10
10260,133223,4
10261,133228,6
10262,133238,6
10263,133270,10
10264,133275,6
10265,133280,6
10266,133306,6
10267,133318,6
10268,133321,10
10269,133334,6
10270,133341,6
10271,133350,6
10272,133376,6
10273,133394,6
10274,133410,6
10275,133420,6
10276,133439,6
10277,133458,6
10278,133483,6
10279,133491,6
10280,133521,6
10281,133531,4
10282,133546,6
10283,133556,6
10284,133565,6
10285,133602,6
10286,133608,6
10287,133612,6
10288,133615,10
10289,133618,4
10290,133622,6
10291,133624,6
10292,133665,6
10293,133668,6
10294,133673,6
10295,133678,6
10296,133679,6
10297,133684,6
10298,133700,1
10299,133711,6
10300,133712,6
10301,133720,7
10302,133751,6
10303,133786,10
10304,133789,6
10305,133797,6
10306,133879,6
10307,133898,6
10308,133904,6
10309,133907,6
10310,133914,6
10311,133919,2
10312,133923,6
10313,133939,6
10314,133940,6
10315,133944,6
10316,133947,6
10317,134003,6
10318,134015,6
10319,134028,6
10320,134029,8
10321,134072,10
10322,134100,6
10323,134108,3
10324,134112,6
10325,134140,6
10326,134148,6
10327,134150,10
10328,134163,6
10329,134178,6
10330,134180,5
10331,134196,6
10332,134212,6
10333,134213,6
10334,134220,6
10335,134224,7
10336,134232,9
10337,134242,6
10338,134245,6
10339,134257,6
10340,134263,6
10341,134288,6
10342,134306,9
10343,134309,6
10344,134328,6
10345,134342,3
10346,134346,4
10347,134359,4
10348,134392,4
10349,134406,4
10350,134438,6
10351,134483,4
10352,134486,4
10353,134491,4
10354,134492,3
10355,134506,3
10356,134510,4
10357,134533,4
10358,134536,4
10359,134545,4
10360,134564,6
10361,134575,4
10362,134584,6
10363,134589,4
10364,134594,4
10365,134597,6
10366,134610,4
10367,134615,6
10368,134620,3
10369,134644,6
10370,134661,6
10371,134701,6
10372,134724,6
10373,134739,6
10374,134745,3
10375,134756,6
10376,134757,6
10377,134768,6
10378,134772,6
10379,134795,10
10380,134845,4
10381,134855,9
10382,134877,10
10383,134887,6
10384,134895,6
10385,134906,6
10386,134923,6
10387,134938,6
10388,134948,6
10389,134960,10
10390,134973,9
10391,134992,6
10392,135003,6
10393,135011,3
10394,135041,6
10395,135060,6
10396,135071,6
10397,135135,6
10398,135186,6
10399,135194,6
10400,135199,6
10401,135208,5
10402,135213,7
10403,135216,4
10404,135223,6
10405,135228,6
10406,135235,5
10407,135271,4
10408,135294,6
10409,135304,6
10410,135318,6
10411,135319,3
10412,135330,6
10413,135335,6
10414,135338,6
10415,135340,6
10416,135348,9
10417,135364,6
10418,135369,6
10419,135396,6
10420,135404,6
10421,135417,6
10422,135431,6
10423,135434,6
10424,135466,6
10425,135483,6
10426,135494,6
10427,135530,6
10428,135533,6
10429,135543,6
10430,135556,6
10431,135572,3
10432,135587,10
10433,135601,6
10434,135606,6
10435,135610,3
10436,135620,6
10437,135628,6
10438,135638,8
10439,135652,6
10440,135653,6
10441,135658,6
10442,135660,6
10443,135663,6
10444,135669,6
10445,135674,6
10446,135692,6
10447,135744,6
10448,135751,6
10449,135754,3
10450,135760,6
10451,135770,6
10452,135771,6
10453,135782,6
10454,135794,6
10455,135810,6
10456,135842,6
10457,135850,8
10458,135855,6
10459,135860,6
10460,135867,6
10461,135869,6
10462,135872,6
10463,135889,6
10464,135916,4
10465,135939,6
10466,135974,6
10467,135981,6
