row_name,doc_id,new_cluster
62241,821601,9
62242,821606,2
62243,821629,2
62244,821634,2
62245,821639,2
62246,821640,2
62247,821647,2
62248,821653,2
62249,821662,2
62250,821670,2
62251,821673,2
62252,821681,9
62253,821689,2
62254,821694,2
62255,821703,2
62256,821773,4
62257,821780,9
62258,821803,2
62259,821807,2
62260,821808,2
62261,821824,2
62262,821827,2
62263,821834,9
62264,821835,2
62265,821857,2
62266,821883,2
62267,821884,2
62268,821934,2
62269,821970,2
62270,821975,2
62271,821987,2
62272,821997,2
62273,821998,4
62274,822008,2
62275,822019,2
62276,822031,2
62277,822038,2
62278,822040,4
62279,822044,2
62280,822050,3
62281,822059,2
62282,822066,9
62283,822075,2
62284,822084,2
62285,822095,2
62286,822117,2
62287,822132,2
62288,822152,2
62289,822175,9
62290,822202,1
62291,822209,2
62292,822229,2
62293,822235,2
62294,822252,2
62295,822257,4
62296,822274,2
62297,822286,2
62298,822299,2
62299,822301,2
62300,822318,2
62301,822323,2
62302,822337,2
62303,822348,2
62304,822353,2
62305,822364,9
62306,822373,2
62307,822408,9
62308,822416,2
62309,822422,2
62310,822427,2
62311,822438,4
62312,822447,2
62313,822465,9
62314,822475,4
62315,822494,4
62316,822501,2
62317,822504,2
62318,822524,2
62319,822542,2
62320,822557,2
62321,822566,2
62322,822576,2
62323,822585,2
62324,822598,2
62325,822603,2
62326,822614,2
62327,822648,2
62328,822652,2
62329,822668,2
62330,822677,2
62331,822683,9
62332,822702,2
62333,822709,2
62334,822710,2
62335,822717,2
62336,822722,2
62337,822730,2
62338,822748,2
62339,822763,2
62340,822764,2
62341,822827,2
62342,822838,2
62343,822847,2
62344,822867,2
62345,822896,8
62346,822914,2
62347,822930,2
62348,822937,2
62349,822953,4
62350,822958,2
62351,822974,4
62352,822994,2
62353,823001,2
62354,823020,2
62355,823030,2
62356,823042,2
62357,823043,2
62358,823053,2
62359,823058,2
62360,823069,2
62361,823079,2
62362,823088,2
62363,823095,4
62364,823098,2
62365,823118,9
62366,823129,2
62367,823139,2
62368,823141,2
62369,823146,2
62370,823156,2
62371,823157,4
62372,823167,2
62373,823179,4
62374,823204,9
62375,823207,2
62376,823231,2
62377,823238,2
62378,823258,9
62379,823270,2
62380,823286,9
62381,823298,2
62382,823305,2
62383,823331,9
62384,823346,9
62385,823362,9
62386,823383,9
62387,823393,2
62388,823407,9
62389,823423,2
62390,823439,9
62391,823447,2
62392,823467,2
62393,823473,9
62394,823482,2
62395,823486,2
62396,823561,9
62397,823586,2
62398,823589,9
62399,823674,2
62400,823698,2
62401,823708,3
62402,823713,2
62403,823718,2
62404,823726,2
62405,823741,2
62406,823772,1
62407,823802,2
62408,823807,2
62409,823811,2
62410,823812,2
62411,823822,2
62412,823825,4
62413,823829,2
62414,823830,2
62415,823835,2
62416,823839,9
62417,823841,2
62418,823850,2
62419,823851,9
62420,823867,2
62421,823875,2
62422,823887,2
62423,823891,2
62424,823899,9
62425,823920,2
62426,823930,2
62427,823931,2
62428,823941,4
62429,823946,2
62430,823949,2
62431,823956,2
62432,823964,2
62433,823985,2
62434,823995,2
62435,824022,2
62436,824032,1
62437,824042,2
62438,824071,2
62439,824081,2
62440,824103,1
62441,824108,9
62442,824115,2
62443,824145,2
62444,824159,9
62445,824169,2
62446,824209,2
62447,824269,2
62448,824298,2
62449,824301,9
62450,824311,2
62451,824328,2
62452,824336,4
62453,824343,2
62454,824352,4
62455,824355,2
62456,824364,9
62457,824372,2
62458,824375,2
62459,824383,2
62460,824393,2
62461,824426,9
62462,824434,1
62463,824449,2
62464,824454,2
62465,824466,2
62466,824467,9
62467,824477,2
62468,824480,9
62469,824492,9
62470,824507,2
62471,824517,2
62472,824590,9
62473,824604,2
62474,824614,2
62475,824618,2
62476,824624,2
62477,824631,4
62478,824650,2
62479,824678,2
62480,824682,2
62481,824692,9
62482,824697,2
62483,824728,9
62484,824730,2
62485,824733,2
62486,824758,2
62487,824759,2
62488,824768,2
62489,824771,2
62490,824783,2
62491,824787,2
62492,824799,9
62493,824819,2
62494,824823,2
62495,824849,2
62496,824853,2
62497,824863,2
62498,824872,2
62499,824875,9
62500,824878,2
62501,824880,2
62502,824885,9
62503,824895,2
62504,824902,2
62505,824908,1
62506,824958,2
62507,824962,2
62508,824973,2
62509,824981,2
62510,824997,2
62511,825005,2
62512,825014,2
62513,825016,9
62514,825020,2
62515,825022,2
62516,825043,2
62517,825061,2
62518,825065,2
62519,825083,2
62520,825087,9
62521,825092,2
62522,825094,2
62523,825097,2
62524,825116,9
62525,825121,2
62526,825130,2
62527,825142,9
62528,825171,2
62529,825199,2
62530,825200,2
62531,825208,9
62532,825210,2
62533,825211,9
62534,825223,2
62535,825231,2
62536,825233,2
62537,825239,2
62538,825243,2
62539,825249,2
62540,825251,2
62541,825259,2
62542,825261,2
62543,825269,9
62544,825276,9
62545,825308,2
62546,825320,2
62547,825331,2
62548,825353,2
62549,825367,2
62550,825373,2
62551,825379,1
62552,825384,2
62553,825397,2
62554,825399,2
62555,825403,2
62556,825404,2
62557,825418,2
62558,825426,2
62559,825447,9
62560,825456,2
62561,825462,9
62562,825467,2
62563,825476,2
62564,825497,2
62565,825541,2
62566,825551,9
62567,825562,4
62568,825574,9
62569,825583,2
62570,825589,2
62571,825605,9
62572,825614,2
62573,825622,9
62574,825634,2
62575,825642,2
62576,825657,2
62577,825659,9
62578,825665,2
62579,825677,2
62580,825691,2
62581,825697,2
62582,825706,9
62583,825735,2
62584,825743,1
62585,825753,2
62586,825766,2
62587,825770,2
62588,825775,2
62589,825784,2
62590,825789,2
62591,825810,2
62592,825824,2
62593,825834,2
62594,825844,9
62595,825859,9
62596,825862,2
62597,825877,2
62598,825886,9
62599,825904,2
62600,825914,4
62601,825939,2
62602,825944,2
62603,825979,4
62604,825999,2
62605,826002,2
62606,826005,9
62607,826028,2
62608,826029,2
62609,826052,9
62610,826075,2
62611,826088,2
62612,826089,9
62613,826090,2
62614,826122,2
62615,826123,2
62616,826134,2
62617,826143,9
62618,826148,2
62619,826152,9
62620,826165,2
62621,826176,2
62622,826183,2
62623,826202,2
62624,826205,2
62625,826211,2
62626,826216,2
62627,826222,2
62628,826232,1
62629,826254,9
62630,826278,2
62631,826285,2
62632,826292,2
62633,826306,2
62634,826324,4
62635,826345,2
62636,826356,2
62637,826361,2
62638,826383,2
62639,826391,2
62640,826398,2
62641,826404,2
62642,826443,9
62643,826456,4
62644,826468,2
62645,826474,2
62646,826489,2
62647,826507,2
62648,826514,9
62649,826522,2
62650,826532,9
62651,826550,2
62652,826597,2
62653,826602,2
62654,826611,9
62655,826624,2
62656,826644,2
62657,826672,2
62658,826675,1
62659,826683,2
62660,826697,9
62661,826701,2
62662,826727,2
62663,826750,9
62664,826754,2
62665,826778,2
62666,826781,2
62667,826785,2
62668,826792,2
62669,826813,2
62670,826820,4
62671,826824,2
62672,826858,2
62673,826869,2
62674,826883,2
62675,826898,2
62676,826921,4
62677,826925,2
62678,826963,4
62679,826974,2
62680,826979,2
62681,826984,4
62682,826985,2
62683,826998,2
62684,827036,2
62685,827046,4
62686,827051,4
62687,827060,2
62688,827074,2
62689,827082,4
62690,827090,4
62691,827091,2
62692,827102,2
62693,827112,2
62694,827122,2
62695,827170,2
62696,827190,2
62697,827202,2
62698,827213,2
62699,827218,2
62700,827225,2
62701,827236,4
62702,827246,4
62703,827259,2
62704,827277,2
62705,827287,4
62706,827295,2
62707,827297,2
62708,827310,2
62709,827330,2
62710,827357,2
62711,827384,2
62712,827403,2
62713,827415,2
62714,827422,9
62715,827432,2
62716,827442,2
62717,827454,2
62718,827469,4
62719,827516,9
62720,827528,9
62721,827537,2
62722,827551,2
62723,827563,3
62724,827575,4
62725,827592,9
62726,827594,2
62727,827607,2
62728,827630,2
62729,827637,2
62730,827661,2
62731,827681,2
62732,827682,2
62733,827716,2
62734,827728,4
62735,827734,2
62736,827739,4
62737,827742,1
62738,827749,2
62739,827752,2
62740,827762,9
62741,827769,9
62742,827773,2
62743,827781,2
62744,827789,2
62745,827793,2
62746,827812,2
62747,827824,2
62748,827834,2
62749,827843,2
62750,827858,2
62751,827859,2
62752,827869,2
62753,827872,3
62754,827886,2
62755,827903,9
62756,827933,2
62757,827940,4
62758,827950,2
62759,827951,9
62760,827959,4
62761,827964,2
62762,827971,2
62763,827992,2
62764,828000,2
62765,828002,2
62766,828013,2
62767,828020,4
62768,828040,2
62769,828052,2
62770,828068,2
62771,828078,2
62772,828095,2
62773,828113,2
62774,828126,2
62775,828135,2
62776,828160,2
62777,828166,2
62778,828177,9
62779,828189,4
62780,828192,2
62781,828194,2
62782,828200,2
62783,828222,2
62784,828225,2
62785,828236,2
62786,828239,2
62787,828258,4
62788,828259,2
62789,828260,4
62790,828278,2
62791,828293,9
62792,828296,2
62793,828298,2
62794,828308,2
62795,828311,2
62796,828323,2
62797,828341,2
62798,828369,2
62799,828377,9
62800,828380,2
62801,828395,2
62802,828402,2
62803,828430,2
62804,828439,4
62805,828440,2
62806,828450,2
62807,828462,1
62808,828469,9
62809,828503,2
62810,828508,2
62811,828532,2
62812,828549,2
62813,828558,2
62814,828568,2
62815,828576,9
62816,828584,2
62817,828603,9
62818,828618,2
62819,828621,4
62820,828631,2
62821,828640,2
62822,828646,2
62823,828658,2
62824,828675,2
62825,828679,2
62826,828685,4
62827,828693,2
62828,828707,2
62829,828714,2
62830,828725,2
62831,828735,9
62832,828744,4
62833,828766,2
62834,828784,2
62835,828819,9
62836,828823,2
62837,828829,4
62838,828855,4
62839,828860,2
62840,828866,1
62841,828867,9
62842,828875,2
62843,828919,2
62844,828948,2
62845,828949,2
62846,828961,2
62847,828972,2
62848,828997,9
62849,829008,2
62850,829010,2
62851,829014,2
62852,829021,2
62853,829035,2
62854,829054,2
62855,829055,9
62856,829067,2
62857,829068,1
62858,829099,4
62859,829105,2
62860,829108,2
62861,829119,2
62862,829123,9
62863,829128,2
62864,829135,2
62865,829147,2
62866,829150,2
62867,829167,2
62868,829175,9
62869,829192,2
62870,829195,2
62871,829207,2
62872,829214,9
62873,829245,2
62874,829248,2
62875,829265,2
62876,829278,2
62877,829286,2
62878,829290,2
62879,829319,9
62880,829332,2
62881,829335,4
62882,829342,2
62883,829347,2
62884,829368,4
62885,829377,2
62886,829382,2
62887,829385,2
62888,829498,2
62889,829522,2
62890,829530,9
62891,829551,2
62892,829560,2
62893,829570,2
62894,829571,2
62895,829580,2
62896,829597,2
62897,829611,2
62898,829615,9
62899,829621,2
62900,829625,2
62901,829631,2
62902,829638,2
62903,829642,2
62904,829684,2
62905,829709,4
62906,829717,2
62907,829720,4
62908,829737,4
62909,829738,4
62910,829764,4
62911,829770,4
62912,829773,4
62913,829784,2
62914,829790,9
62915,829795,2
62916,829805,2
62917,829824,1
62918,829835,1
62919,829841,2
62920,829848,4
62921,829855,2
62922,829873,2
62923,829889,2
62924,829895,2
62925,829908,2
62926,829910,2
62927,829927,2
62928,829928,2
62929,830007,4
62930,830011,2
62931,830020,2
62932,830031,4
62933,830039,2
62934,830045,4
62935,830055,9
62936,830070,2
62937,830078,9
62938,830118,4
62939,830127,4
62940,830135,2
62941,830153,9
62942,830180,2
62943,830185,9
62944,830192,2
62945,830202,9
62946,830211,4
62947,830216,2
62948,830223,9
62949,830234,2
62950,830253,2
62951,830279,2
62952,830283,2
62953,830295,2
62954,830300,9
62955,830336,2
62956,830339,2
62957,830353,2
62958,830364,2
62959,830375,2
62960,830378,2
62961,830379,2
62962,830381,2
62963,830400,2
62964,830403,2
62965,830408,1
62966,830413,2
62967,830418,2
62968,830428,2
62969,830429,2
62970,830437,2
62971,830473,2
62972,830483,2
62973,830493,2
62974,830510,8
62975,830529,2
62976,830538,9
62977,830564,2
62978,830569,2
62979,830580,2
62980,830597,2
62981,830606,2
62982,830613,2
62983,830618,2
62984,830620,2
62985,830628,9
62986,830633,9
62987,830638,2
62988,830640,2
62989,830641,2
62990,830651,2
62991,830652,4
62992,830661,2
62993,830664,2
62994,830676,2
62995,830684,9
62996,830705,2
62997,830713,9
62998,830723,2
62999,830753,4
63000,830776,2
63001,830786,9
63002,830796,2
63003,830801,2
63004,830819,2
63005,830823,2
63006,830862,2
63007,830865,2
63008,830869,2
63009,830875,2
63010,830894,9
63011,830899,9
63012,830905,2
63013,830906,1
63014,830911,2
63015,830916,2
63016,830921,2
63017,830960,8
63018,830965,2
63019,830974,2
63020,830981,2
63021,831006,2
63022,831062,2
63023,831094,2
63024,831102,2
63025,831112,2
63026,831140,2
63027,831152,2
63028,831207,1
63029,831212,2
63030,831217,2
63031,831226,2
63032,831248,2
63033,831254,2
63034,831256,4
63035,831265,9
63036,831268,2
63037,831279,2
63038,831288,2
63039,831289,9
63040,831339,2
63041,831342,2
63042,831362,2
63043,831365,2
63044,831376,1
63045,831381,2
63046,831396,2
63047,831397,2
63048,831403,2
63049,831410,2
63050,831411,2
63051,831419,2
63052,831421,2
63053,831429,2
63054,831432,9
63055,831437,2
63056,831455,9
63057,831463,2
63058,831506,9
63059,831520,2
63060,831529,1
63061,831530,1
63062,831538,2
63063,831540,2
63064,831545,2
63065,831551,2
63066,831565,2
63067,831569,2
63068,831575,2
63069,831579,2
63070,831585,9
63071,831589,9
63072,831592,2
63073,831603,9
63074,831608,2
63075,831638,2
63076,831639,4
63077,831646,9
63078,831675,2
63079,831677,1
63080,831690,2
63081,831704,2
63082,831717,2
63083,831721,9
63084,831733,9
63085,831741,2
63086,831809,2
63087,831834,2
63088,831840,2
63089,831871,9
63090,831882,2
63091,831889,2
63092,831899,9
63093,831916,9
63094,831928,9
63095,831935,2
63096,831941,2
63097,831968,2
63098,831971,2
63099,831990,2
63100,832003,2
63101,832016,2
63102,832023,4
63103,832034,2
63104,832044,2
63105,832054,2
63106,832063,4
63107,832099,2
63108,832102,2
63109,832109,2
63110,832110,2
63111,832118,2
63112,832136,2
63113,832156,4
63114,832167,2
63115,832188,2
63116,832192,2
63117,832195,2
63118,832200,4
63119,832205,2
63120,832216,2
63121,832280,9
63122,832303,2
63123,832314,2
63124,832324,2
63125,832339,2
63126,832344,2
63127,832355,2
63128,832367,9
63129,832407,2
63130,832415,2
63131,832422,2
63132,832442,2
63133,832451,2
63134,832452,2
63135,832471,2
63136,832476,9
63137,832488,4
63138,832512,2
63139,832523,2
63140,832530,2
63141,832534,1
63142,832547,2
63143,832563,2
63144,832577,2
63145,832583,2
63146,832589,4
63147,832610,4
63148,832614,2
63149,832634,2
63150,832664,2
63151,832677,2
63152,832688,2
63153,832697,2
63154,832716,2
63155,832761,2
63156,832772,2
63157,832807,2
63158,832815,2
63159,832831,2
63160,832840,2
63161,832847,2
63162,832858,2
63163,832860,2
63164,832867,9
63165,832879,2
63166,832887,2
63167,832897,2
63168,832906,2
63169,832910,2
63170,832926,2
63171,832936,2
63172,832947,2
63173,832954,2
63174,832975,10
63175,832983,2
63176,832998,2
63177,833008,2
63178,833060,2
63179,833065,2
63180,833068,2
63181,833070,2
63182,833071,2
63183,833087,2
63184,833096,2
63185,833099,2
63186,833135,2
63187,833157,2
63188,833158,2
63189,833166,2
63190,833204,2
63191,833209,2
63192,833213,2
63193,833218,2
63194,833271,2
63195,833274,2
63196,833319,9
63197,833323,2
63198,833328,1
63199,833333,9
63200,833334,2
63201,833346,2
63202,833359,9
63203,833362,4
63204,833379,9
63205,833385,2
63206,833398,2
63207,833416,2
63208,833426,2
63209,833427,2
63210,833434,2
63211,833446,2
63212,833449,2
63213,833481,2
63214,833500,9
63215,833507,2
63216,833537,2
63217,833546,2
63218,833555,2
63219,833556,2
63220,833566,2
63221,833569,1
63222,833571,2
63223,833612,2
63224,833627,2
63225,833653,2
63226,833656,9
63227,833680,2
63228,833684,2
63229,833689,9
63230,833692,2
63231,833694,2
63232,833721,2
63233,833726,2
63234,833751,2
63235,833762,2
63236,833772,2
63237,833777,2
63238,833788,2
63239,833809,2
63240,833810,2
63241,833839,9
63242,833843,2
63243,833864,9
63244,833878,2
63245,833891,2
63246,833921,2
63247,833940,2
63248,833952,2
63249,833967,2
63250,833977,2
63251,834007,2
63252,834012,9
63253,834022,2
63254,834070,2
63255,834073,2
63256,834091,2
63257,834096,2
63258,834105,2
63259,834168,2
63260,834174,2
63261,834193,9
63262,834219,2
63263,834227,4
63264,834236,2
63265,834249,2
63266,834268,2
63267,834301,2
63268,834311,2
63269,834314,2
63270,834318,2
63271,834335,2
63272,834340,2
63273,834345,2
63274,834364,2
63275,834376,2
63276,834414,2
63277,834467,1
63278,834476,2
63279,834498,2
63280,834499,2
63281,834507,2
63282,834510,2
63283,834511,2
63284,834548,2
63285,834554,9
63286,834573,2
63287,834576,2
63288,834577,2
63289,834583,2
63290,834586,2
63291,834587,2
63292,834602,9
63293,834633,2
63294,834653,2
63295,834670,2
63296,834684,9
63297,834693,2
63298,834703,2
63299,834722,2
63300,834746,2
63301,834751,2
63302,834759,2
63303,834760,2
63304,834793,2
63305,834808,2
63306,834816,2
63307,834819,2
63308,834832,9
63309,834842,2
63310,834858,2
63311,834874,2
63312,834885,2
63313,834894,2
63314,834903,2
63315,834907,1
63316,834913,4
63317,834917,2
63318,834922,2
63319,834938,2
63320,834965,2
63321,834973,2
63322,834998,2
63323,835001,2
63324,835004,2
63325,835007,2
63326,835024,9
63327,835030,2
63328,835032,2
63329,835048,2
63330,835050,2
63331,835065,2
63332,835073,2
63333,835074,9
63334,835081,2
63335,835096,2
63336,835101,2
63337,835124,2
63338,835126,2
63339,835148,2
63340,835157,9
63341,835167,2
63342,835170,2
63343,835189,9
63344,835201,9
63345,835220,2
63346,835230,2
63347,835239,8
63348,835242,2
63349,835247,2
63350,835253,2
63351,835254,2
63352,835261,2
63353,835271,2
63354,835277,2
63355,835288,2
63356,835294,2
63357,835297,2
63358,835305,2
63359,835313,2
63360,835330,2
63361,835346,2
63362,835352,2
63363,835364,8
63364,835374,8
63365,835382,8
63366,835392,8
63367,835405,8
63368,835407,8
63369,835415,8
63370,835417,8
63371,835420,8
63372,835426,8
63373,835430,8
63374,835436,8
63375,835446,8
63376,835456,8
63377,835465,8
63378,835475,8
63379,835483,8
63380,835485,8
63381,835493,8
63382,835495,8
63383,835525,8
63384,835527,8
63385,835537,8
63386,835555,8
63387,835564,8
63388,835592,8
63389,835617,8
63390,835621,8
63391,835622,8
63392,835633,8
63393,835641,8
63394,835672,8
63395,835683,2
63396,835700,8
63397,835729,8
63398,835737,8
63399,835740,8
63400,835744,8
63401,835758,8
63402,835766,8
63403,835793,2
63404,835798,8
63405,835800,8
63406,835808,8
63407,835816,8
63408,835821,8
63409,835832,8
63410,835849,8
63411,835857,8
63412,835866,8
63413,835870,8
63414,835881,8
63415,835894,8
63416,835903,8
63417,835917,8
63418,835929,8
63419,835937,2
63420,835951,8
63421,835961,8
63422,835964,8
63423,835994,8
63424,835998,8
63425,836011,2
63426,836030,8
63427,836045,8
63428,836051,2
63429,836057,8
63430,836064,8
63431,836077,8
63432,836079,8
63433,836093,8
63434,836114,2
63435,836126,8
63436,836139,8
63437,836145,8
63438,836163,8
63439,836166,8
63440,836174,8
63441,836185,8
63442,836199,8
63443,836215,2
63444,836222,4
63445,836231,9
63446,836240,9
63447,836246,2
63448,836263,2
63449,836270,2
63450,836276,2
63451,836285,2
63452,836305,2
63453,836318,2
63454,836324,2
63455,836355,2
63456,836363,4
63457,836389,2
63458,836406,2
63459,836415,2
63460,836424,9
63461,836431,2
63462,836438,2
63463,836446,2
63464,836457,2
63465,836468,9
63466,836470,4
63467,836477,9
63468,836486,9
63469,836516,9
63470,836526,9
63471,836539,4
63472,836565,9
63473,836592,2
63474,836598,2
63475,836600,9
63476,836605,2
63477,836619,1
63478,836623,2
63479,836645,2
63480,836652,2
63481,836669,2
63482,836679,2
63483,836682,2
63484,836683,2
63485,836718,9
63486,836724,2
63487,836725,2
63488,836740,9
63489,836743,2
63490,836779,2
63491,836793,2
63492,836801,9
63493,836821,2
63494,836833,9
63495,836834,2
63496,836886,9
63497,836887,9
63498,836889,9
63499,836904,2
63500,836911,9
63501,836916,2
63502,836933,2
63503,836965,9
63504,836977,2
63505,837018,9
63506,837023,9
63507,837074,9
63508,837079,9
63509,837103,1
63510,837113,9
63511,837118,4
63512,837133,2
63513,837138,9
63514,837144,9
63515,837147,9
63516,837159,9
63517,837179,9
63518,837190,2
63519,837205,2
63520,837212,2
63521,837215,2
63522,837220,9
63523,837244,2
63524,837261,9
63525,837290,2
63526,837324,2
63527,837343,2
63528,837362,9
63529,837440,9
63530,837447,2
63531,837454,2
63532,837462,2
63533,837463,2
63534,837480,2
63535,837504,2
63536,837528,2
63537,837530,2
63538,837533,9
63539,837540,2
63540,837553,2
63541,837572,2
63542,837592,2
63543,837599,9
63544,837613,9
63545,837622,2
63546,837631,1
63547,837635,4
63548,837642,4
63549,837661,2
63550,837674,9
63551,837681,9
63552,837693,2
63553,837698,9
63554,837700,2
63555,837751,2
63556,837754,2
63557,837764,9
63558,837773,2
63559,837776,2
63560,837783,4
63561,837795,9
63562,837800,2
63563,837838,3
63564,837870,2
63565,837871,1
63566,837880,9
63567,837887,2
63568,837892,2
63569,837900,2
63570,837903,2
63571,837958,9
63572,837961,2
63573,837973,2
63574,837978,2
63575,837999,9
63576,838055,2
63577,838067,2
63578,838077,2
63579,838084,2
63580,838086,1
63581,838100,2
63582,838114,2
63583,838131,9
63584,838149,2
63585,838163,2
63586,838192,2
63587,838216,9
63588,838228,2
63589,838252,2
63590,838262,2
63591,838282,2
63592,838287,2
63593,838294,2
63594,838315,2
63595,838333,2
63596,838343,2
63597,838367,9
63598,838381,4
63599,838400,9
63600,838425,2
63601,838432,2
63602,838447,4
63603,838456,4
63604,838466,2
63605,838473,2
63606,838483,2
63607,838502,9
63608,838521,2
63609,838537,2
63610,838547,2
63611,838562,2
63612,838578,2
63613,838588,4
63614,838607,9
63615,838615,9
63616,838642,2
63617,838645,2
63618,838657,9
63619,838667,2
63620,838670,9
63621,838687,4
63622,838688,2
63623,838691,2
63624,838694,2
63625,838702,9
63626,838705,1
63627,838725,2
63628,838737,2
63629,838745,2
63630,838752,2
63631,838763,4
63632,838768,9
63633,838774,9
63634,838788,2
63635,838791,2
63636,838806,2
63637,838809,2
63638,838839,9
63639,838866,2
63640,838875,4
63641,838878,2
63642,838901,2
63643,838918,4
63644,838932,2
63645,838946,2
63646,838957,2
63647,838961,9
63648,838964,2
63649,838969,2
63650,838973,9
63651,838978,4
63652,838980,2
63653,838988,2
63654,839003,2
63655,839008,2
63656,839021,2
63657,839034,2
63658,839037,2
63659,839104,9
63660,839121,9
63661,839124,2
63662,839153,4
63663,839173,2
63664,839176,2
63665,839188,2
63666,839195,1
63667,839234,9
63668,839235,2
63669,839237,2
63670,839245,2
63671,839248,9
63672,839262,4
63673,839268,2
63674,839269,9
63675,839276,9
63676,839281,1
63677,839303,2
63678,839317,2
63679,839318,2
63680,839329,1
63681,839333,9
63682,839358,2
63683,839417,2
63684,839425,2
63685,839450,2
63686,839466,9
63687,839471,2
63688,839489,2
63689,839491,2
63690,839502,2
63691,839505,2
63692,839510,2
63693,839513,2
63694,839518,3
63695,839524,9
63696,839539,9
63697,839543,2
63698,839551,2
63699,839564,2
63700,839592,9
63701,839597,2
63702,839605,2
63703,839611,2
63704,839623,9
63705,839646,2
63706,839653,2
63707,839686,9
63708,839689,2
63709,839724,2
63710,839744,2
63711,839755,9
63712,839767,2
63713,839789,9
63714,839794,2
63715,839813,2
63716,839822,9
63717,839852,2
63718,839869,2
63719,839871,2
63720,839883,2
63721,839906,2
63722,839914,2
63723,839971,3
63724,839987,2
63725,839999,2
63726,840005,2
63727,840009,9
63728,840023,2
63729,840038,2
63730,840042,9
63731,840064,2
63732,840076,2
63733,840086,2
63734,840097,2
63735,840115,2
63736,840119,2
63737,840136,2
63738,840182,3
63739,840190,2
63740,840200,2
63741,840211,2
63742,840216,9
63743,840238,2
63744,840242,2
63745,840251,2
63746,840261,2
63747,840264,2
63748,840274,2
63749,840284,2
63750,840290,2
63751,840300,4
63752,840349,2
63753,840359,2
63754,840366,2
63755,840375,2
63756,840381,2
63757,840385,9
63758,840409,2
63759,840410,9
63760,840415,2
63761,840425,9
63762,840434,4
63763,840466,2
63764,840479,2
63765,840486,2
63766,840503,2
63767,840514,2
63768,840523,2
63769,840529,2
63770,840547,2
63771,840554,2
63772,840566,2
63773,840574,2
63774,840608,9
63775,840628,2
63776,840631,9
63777,840643,2
63778,840665,2
63779,840671,2
63780,840701,2
63781,840717,2
63782,840721,2
63783,840735,2
63784,840745,9
63785,840752,2
63786,840772,2
63787,840790,2
63788,840815,1
63789,840837,2
63790,840847,2
63791,840870,2
63792,840875,2
63793,840880,2
63794,840901,2
63795,840904,1
63796,840909,2
63797,840912,9
63798,840922,1
63799,840938,1
63800,840948,2
63801,840951,2
63802,840955,2
63803,840961,2
63804,840965,2
63805,840970,2
63806,840973,2
63807,840974,2
63808,840983,2
63809,840994,2
63810,841025,2
63811,841043,9
63812,841048,2
63813,841051,4
63814,841058,2
63815,841111,2
63816,841141,2
63817,841157,2
63818,841163,2
63819,841174,2
63820,841178,2
63821,841183,2
63822,841187,2
63823,841188,2
63824,841211,2
63825,841252,2
63826,841274,2
63827,841285,2
63828,841302,2
63829,841322,2
63830,841344,2
63831,841346,9
63832,841364,2
63833,841375,2
63834,841379,2
63835,841384,9
63836,841393,2
63837,841423,2
63838,841427,2
63839,841463,2
63840,841466,2
63841,841470,2
63842,841485,9
63843,841498,2
63844,841507,2
63845,841527,2
63846,841539,1
63847,841545,2
63848,841549,2
63849,841551,2
63850,841560,9
63851,841585,9
63852,841603,2
63853,841607,2
63854,841632,2
63855,841681,2
63856,841698,2
63857,841708,1
63858,841751,9
63859,841767,2
63860,841769,2
63861,841792,4
63862,841803,2
63863,841818,2
63864,841827,2
63865,841839,2
63866,841845,2
63867,841850,2
63868,841871,2
63869,841880,2
63870,841883,2
63871,841891,2
63872,841909,2
63873,841916,2
63874,841923,2
63875,841927,2
63876,841933,2
63877,841937,9
63878,841943,2
63879,841947,2
63880,841953,9
63881,841973,9
63882,841993,2
63883,842033,2
63884,842041,9
63885,842051,2
63886,842063,2
63887,842068,2
63888,842086,9
63889,842095,9
63890,842105,9
63891,842118,2
63892,842126,9
63893,842131,9
63894,842156,2
63895,842166,2
63896,842169,9
63897,842177,9
63898,842187,2
63899,842206,2
63900,842210,9
63901,842214,2
63902,842220,9
63903,842224,9
63904,842234,9
63905,842242,9
63906,842268,9
63907,842292,2
63908,842308,2
63909,842325,2
63910,842351,2
63911,842352,2
63912,842359,2
63913,842376,2
63914,842379,2
63915,842389,2
63916,842390,2
63917,842424,2
63918,842436,2
63919,842449,2
63920,842459,2
63921,842467,8
63922,842471,4
63923,842484,4
63924,842485,2
63925,842492,2
63926,842503,2
63927,842512,9
63928,842531,2
63929,842536,9
63930,842541,2
63931,842549,2
63932,842551,9
63933,842559,2
63934,842568,2
63935,842575,2
63936,842602,2
63937,842607,2
63938,842621,4
63939,842637,2
63940,842654,2
63941,842705,2
63942,842713,2
63943,842727,2
63944,842737,2
63945,842768,9
63946,842774,2
63947,842800,4
63948,842832,9
63949,842852,2
63950,842861,2
63951,842870,9
63952,842882,4
63953,842888,2
63954,842928,9
63955,842954,9
63956,842974,2
63957,842977,9
63958,842982,4
63959,842987,4
63960,842996,2
63961,842997,2
63962,843003,9
63963,843030,9
63964,843055,4
63965,843056,9
63966,843069,2
63967,843071,2
63968,843079,1
63969,843085,2
63970,843122,2
63971,843126,1
63972,843129,2
63973,843139,2
63974,843141,2
63975,843145,2
63976,843153,2
63977,843207,2
63978,843219,2
63979,843232,2
63980,843233,2
63981,843274,2
63982,843332,9
63983,843335,2
63984,843340,2
63985,843348,2
63986,843360,2
63987,843368,2
63988,843371,2
